R_WristRoot_Relative_Loc_X,R_WristRoot_Relative_Loc_Y,R_WristRoot_Relative_Loc_Z,L_WristRoot_Relative_Loc_X,L_WristRoot_Relative_Loc_Y,L_WristRoot_Relative_Loc_Z,R_WristRoot_Vel_X,R_WristRoot_Vel_Y,R_WristRoot_Vel_Z,L_WristRoot_Vel_X,L_WristRoot_Vel_Y,L_WristRoot_Vel_Z,R_WristRoot_Rot_Ptich,R_WristRoot_Rot_Yaw,R_WristRoot_Rot_Roll,L_WristRoot_Rot_Ptich,L_WristRoot_Rot_Yaw,L_WristRoot_Rot_Roll,R_Thumb0_Relative_Rot_Pitch,R_Thumb0_Relative_Rot_Yaw,R_Thumb0_Relative_Rot_Roll,L_Thumb0_Relative_Rot_Pitch,L_Thumb0_Relative_Rot_Yaw,L_Thumb0_Relative_Rot_Roll,R_Thumb1_Relative_Rot_Pitch,R_Thumb1_Relative_Rot_Yaw,R_Thumb1_Relative_Rot_Roll,L_Thumb1_Relative_Rot_Pitch,L_Thumb1_Relative_Rot_Yaw,L_Thumb1_Relative_Rot_Roll,R_Thumb2_Relative_Rot_Pitch,R_Thumb2_Relative_Rot_Yaw,R_Thumb2_Relative_Rot_Roll,L_Thumb2_Relative_Rot_Pitch,L_Thumb2_Relative_Rot_Yaw,L_Thumb2_Relative_Rot_Roll,R_Thumb3_Relative_Rot_Pitch,R_Thumb3_Relative_Rot_Yaw,R_Thumb3_Relative_Rot_Roll,L_Thumb3_Relative_Rot_Pitch,L_Thumb3_Relative_Rot_Yaw,L_Thumb3_Relative_Rot_Roll,R_Index1_Relative_Rot_Pitch,R_Index1_Relative_Rot_Yaw,R_Index1_Relative_Rot_Roll,L_Index1_Relative_Rot_Pitch,L_Index1_Relative_Rot_Yaw,L_Index1_Relative_Rot_Roll,R_Index2_Relative_Rot_Pitch,R_Index2_Relative_Rot_Yaw,R_Index2_Relative_Rot_Roll,L_Index2_Relative_Rot_Pitch,L_Index2_Relative_Rot_Yaw,L_Index2_Relative_Rot_Roll,R_Index3_Relative_Rot_Pitch,R_Index3_Relative_Rot_Yaw,R_Index3_Relative_Rot_Roll,L_Index3_Relative_Rot_Pitch,L_Index3_Relative_Rot_Yaw,L_Thumb3_Relative_Rot_Roll,R_Middle1_Relative_Rot_Pitch,R_Middle1_Relative_Rot_Yaw,R_Middle1_Relative_Rot_Roll,L_Middle1_Relative_Rot_Pitch,L_Middle1_Relative_Rot_Yaw,L_Middle1_Relative_Rot_Roll,R_Middle2_Relative_Rot_Pitch,R_Middle2_Relative_Rot_Yaw,R_Middle2_Relative_Rot_Roll,L_Middle2_Relative_Rot_Pitch,L_Middle2_Relative_Rot_Yaw,L_Middle2_Relative_Rot_Roll,R_Middle3_Relative_Rot_Pitch,R_Middle3_Relative_Rot_Yaw,R_Middle3_Relative_Rot_Roll,L_Middle3_Relative_Rot_Pitch,L_Middle3_Relative_Rot_Yaw,L_Middle3_Relative_Rot_Roll,R_Ring1_Relative_Rot_Pitch,R_Ring1_Relative_Rot_Yaw,R_Ring1_Relative_Rot_Roll,L_Ring1_Relative_Rot_Pitch,L_Ring1_Relative_Rot_Yaw,L_Ring1_Relative_Rot_Roll,R_Ring2_Relative_Rot_Pitch,R_Ring2_Relative_Rot_Yaw,R_Ring2_Relative_Rot_Roll,L_Ring2_Relative_Rot_Pitch,L_Ring2_Relative_Rot_Yaw,L_Ring2_Relative_Rot_Roll,R_Ring3_Relative_Rot_Pitch,R_Ring3_Relative_Rot_Yaw,R_Ring3_Relative_Rot_Roll,L_Ring3_Relative_Rot_Pitch,L_Ring3_Relative_Rot_Yaw,L_Ring3_Relative_Rot_Roll,R_Pinky0_Relative_Rot_Pitch,R_Pinky0_Relative_Rot_Yaw,R_Pinky0_Relative_Rot_Roll,L_Pinky0_Relative_Rot_Pitch,L_Pinky0_Relative_Rot_Yaw,L_Pinky0_Relative_Rot_Roll,R_Pinky1_Relative_Rot_Pitch,R_Pinky1_Relative_Rot_Yaw,R_Pinky1_Relative_Rot_Roll,L_Pinky1_Relative_Rot_Pitch,L_Pinky1_Relative_Rot_Yaw,L_Pinky1_Relative_Rot_Roll,R_Pinky2_Relative_Rot_Pitch,R_Pinky2_Relative_Rot_Yaw,R_Pinky2_Relative_Rot_Roll,L_Pinky2_Relative_Rot_Pitch,L_Pinky2_Relative_Rot_Yaw,L_Pinky2_Relative_Rot_Roll,R_Pinky3_Relative_Rot_Pitch,R_Pinky3_Relative_Rot_Yaw,R_Pinky3_Relative_Rot_Roll,L_Pinky3_Relative_Rot_Pitch,L_Pinky3_Relative_Rot_Yaw,L_Pinky3_Relative_Rot_Roll,Label
-1.362996,-0.285930,9.153437,0.285492,-1.772774,9.595183,-17.948661,-4.377965,-6.318781,174.093346,-8.770436,73.474184,-80.686675,35.963844,43.488457,23.846738,-64.424533,-4.447093,-40.742321,-28.606950,61.760107,-41.178027,-28.317446,61.570606,-0.443005,-15.866880,32.194090,23.489158,-0.575804,32.658266,2.584001,-30.990259,-10.340949,2.320479,-32.438407,-10.302393,0.855716,-48.373559,7.868249,-5.951090,-6.189133,9.648463,7.273312,-9.683735,2.821098,11.687049,-20.809910,0.426994,-1.241650,-39.931882,-2.725674,-0.637927,-27.796703,-2.950060,2.062571,-24.049938,-2.444552,2.547573,-12.167334,-2.217037,6.030278,-53.554225,-8.600074,7.645295,-30.561295,-5.024707,-1.383977,-87.902732,-0.665193,-0.291204,-32.556564,-1.418580,-8.003980,-66.969598,-7.168582,-1.131726,-12.263653,-6.090863,1.344380,-66.410727,-15.384607,4.591825,-34.519773,-9.726012,-4.970465,-85.286309,-1.928297,-1.917964,-31.671279,-4.117242,-4.463921,-67.046044,-1.137970,-3.533718,-15.197388,-0.780147,15.315439,-5.567043,-24.893155,15.315446,-5.567041,-24.893160,7.998729,-70.220188,1.420104,-3.107764,-33.974700,12.729787,-5.420113,-77.977177,-8.215523,2.423317,-23.990685,-7.084223,-3.865645,-64.125256,2.752570,-5.561839,-11.309407,0.673648,4
-1.374906,-0.288774,9.149453,0.357871,-1.776641,9.631879,-16.675858,-3.981242,-5.578996,101.341248,-5.414172,51.381012,-80.642817,36.040990,43.234347,22.562782,-65.349097,-4.623065,-40.765401,-28.591398,61.749961,-40.548836,-28.733234,61.842219,-0.602668,-15.965387,32.201569,23.485719,-0.463712,32.948537,2.592265,-30.944945,-10.342016,2.276163,-32.682496,-10.295260,0.857423,-48.385998,7.867011,-5.943993,-6.231059,9.649275,7.112878,-9.905333,2.820884,11.730620,-20.970261,0.385550,-1.243677,-39.974361,-2.724642,-0.634183,-27.724022,-2.951007,2.058345,-24.148839,-2.446031,2.548698,-12.138312,-2.216369,5.977758,-53.716100,-8.582162,7.656738,-30.726477,-5.059371,-1.382200,-87.749971,-0.668561,-0.286694,-32.374280,-1.419116,-8.014310,-67.052574,-7.165082,-1.109130,-12.051640,-6.074240,1.328136,-66.430729,-15.364530,4.618426,-34.654200,-9.765442,-4.964979,-85.123394,-1.938794,-1.889782,-31.279670,-4.121494,-4.465970,-67.148862,-1.137789,-3.530333,-14.948357,-0.776519,15.315438,-5.567037,-24.893162,15.315448,-5.567040,-24.893157,8.002450,-70.188405,1.413936,-3.029747,-34.065056,12.694713,-5.407622,-77.890340,-8.219787,2.445043,-23.815506,-7.068829,-3.862806,-64.184682,2.753853,-5.563986,-11.124578,0.664144,4
-1.384642,-0.293351,9.145947,0.646344,-1.777224,9.690144,-13.451012,-6.324076,-4.843814,398.553181,-0.806204,80.497725,-80.244195,35.798906,43.165722,22.144840,-66.697510,-3.823826,-40.749898,-28.601714,61.756690,-39.851955,-29.178303,62.128883,-0.747531,-16.058038,32.224025,23.403908,-0.395734,33.254670,2.593327,-30.939091,-10.342160,2.227070,-32.953154,-10.287092,0.865436,-48.444024,7.861228,-5.918733,-6.380473,9.652084,6.990159,-10.014885,2.826654,11.797531,-21.054934,0.349128,-1.249308,-40.092953,-2.721840,-0.645546,-27.944903,-2.948107,2.054179,-24.246528,-2.447456,2.545097,-12.231236,-2.218516,5.929790,-53.803526,-8.548563,7.680257,-30.693276,-5.065954,-1.380866,-87.636263,-0.671070,-0.288748,-32.457554,-1.418877,-8.018767,-67.088351,-7.163561,-1.105205,-12.014606,-6.071319,1.314429,-66.428975,-15.337554,4.694966,-34.630763,-9.807400,-4.961453,-85.018859,-1.945512,-1.881334,-31.162401,-4.122742,-4.467852,-67.243980,-1.137628,-3.527408,-14.731629,-0.773343,15.315442,-5.567038,-24.893158,15.315438,-5.567036,-24.893161,8.002104,-70.121201,1.422976,-2.910307,-34.005946,12.612752,-5.401674,-77.848932,-8.221817,2.436256,-23.886427,-7.075070,-3.859889,-64.245140,2.755153,-5.565217,-11.017722,0.658674,4
-1.394108,-0.297486,9.142718,0.810767,-1.778630,9.733425,-13.399855,-5.853419,-4.569983,232.765372,-1.990508,61.271187,-79.901217,35.709313,42.984543,21.713868,-67.814445,-3.216131,-40.728819,-28.615553,61.765709,-39.150615,-29.610734,62.403145,-0.890796,-16.150113,32.248847,23.325995,-0.325354,33.561784,2.593414,-30.938583,-10.342181,2.177326,-33.227494,-10.278612,0.873729,-48.504095,7.855232,-5.885838,-6.574791,9.655641,6.872919,-10.115655,2.832910,11.874188,-21.130778,0.310798,-1.256963,-40.253930,-2.717978,-0.653905,-28.106982,-2.945931,2.049583,-24.353957,-2.449038,2.542061,-12.309831,-2.220354,5.878987,-53.884687,-8.509500,7.706863,-30.656888,-5.073561,-1.379618,-87.529025,-0.673434,-0.289620,-32.492750,-1.418773,-8.022722,-67.120129,-7.162211,-1.100549,-11.970761,-6.067868,1.299252,-66.423108,-15.305600,4.790717,-34.608526,-9.860997,-4.958116,-84.920512,-1.951819,-1.869555,-30.998917,-4.124437,-4.469779,-67.341433,-1.137451,-3.524455,-14.511540,-0.770105,15.315438,-5.567039,-24.893157,15.315434,-5.567039,-24.893158,8.000189,-70.034491,1.438527,-2.733758,-33.930577,12.493687,-5.396339,-77.811919,-8.223628,2.430150,-23.935718,-7.079413,-3.856582,-64.313887,2.756649,-5.566522,-10.902182,0.652720,4
-1.397282,-0.297732,9.140419,1.040294,-1.766809,9.808477,-4.414218,-0.341976,-3.197681,319.174585,16.438884,104.365591,-79.596735,34.477769,44.078402,21.581186,-68.766940,-2.168242,-40.691534,-28.639997,61.781625,-38.791277,-29.826668,62.538462,-1.052185,-16.254856,32.282714,23.193275,-0.357392,33.701638,2.591696,-30.947973,-10.341947,2.192694,-33.142678,-10.281254,0.880234,-48.551238,7.850536,-5.851050,-6.780400,9.659297,6.763935,-10.239425,2.836695,12.031606,-21.347617,0.220590,-1.264930,-40.422039,-2.713951,-0.666099,-28.344306,-2.942727,2.046805,-24.419087,-2.449983,2.535436,-12.480406,-2.224287,5.834654,-53.942602,-8.471595,7.821929,-30.606879,-5.125018,-1.378422,-87.427582,-0.675659,-0.297419,-32.807706,-1.417801,-8.021497,-67.110347,-7.162626,-1.114158,-12.098663,-6.077932,1.285842,-66.407479,-15.271804,5.003700,-34.613702,-9.989735,-4.954368,-84.810025,-1.958907,-1.882979,-31.185200,-4.122502,-4.471391,-67.422599,-1.137308,-3.523160,-14.415274,-0.768676,15.315448,-5.567046,-24.893164,15.315434,-5.567037,-24.893154,8.000987,-69.916393,1.450674,-2.463559,-33.922493,12.326074,-5.385033,-77.733256,-8.227448,2.410584,-24.093195,-7.093204,-3.852304,-64.402794,2.758551,-5.565501,-10.992948,0.657387,4
-1.400736,-0.298136,9.138341,1.186871,-1.761992,9.860867,-4.840079,-0.567035,-2.911439,205.383067,6.748884,73.408179,-79.341928,33.691992,44.737780,21.409769,-69.611885,-1.300038,-40.648801,-28.667934,61.799795,-38.462715,-30.020182,62.658743,-1.214458,-16.361347,32.319440,23.021092,-0.424382,33.819969,2.589277,-30.961276,-10.341634,2.209794,-33.048398,-10.284176,0.887890,-48.606739,7.844982,-5.813108,-7.004379,9.663122,6.658705,-10.362615,2.840493,12.233299,-21.648897,0.098796,-1.273745,-40.608502,-2.709441,-0.680371,-28.621941,-2.938895,2.044225,-24.479312,-2.450863,2.528402,-12.661895,-2.228491,5.790283,-53.994765,-8.431864,7.982996,-30.555173,-5.199882,-1.377267,-87.330046,-0.677798,-0.302743,-33.022824,-1.417138,-8.019378,-67.093249,-7.163352,-1.126484,-12.214450,-6.087012,1.271713,-66.388722,-15.235034,5.279427,-34.630849,-10.158115,-4.950628,-84.700679,-1.965931,-1.893736,-31.334631,-4.120920,-4.472927,-67.500821,-1.137170,-3.521931,-14.322700,-0.767313,15.315442,-5.567042,-24.893160,15.315446,-5.567039,-24.893156,8.001259,-69.775301,1.466896,-2.150811,-33.909698,12.131159,-5.372729,-77.647941,-8.231574,2.394054,-24.226049,-7.104802,-3.847612,-64.500525,2.760664,-5.564516,-11.077760,0.661749,4
-1.401698,-0.298309,9.138578,1.416421,-1.764231,9.940687,-1.307534,-0.235168,0.322678,312.236421,-3.044563,108.572177,-79.193584,33.061517,45.268244,21.116584,-71.241664,0.753085,-40.604242,-28.697381,61.818947,-38.271113,-30.131037,62.727187,-1.303375,-16.421211,32.348403,22.859051,-0.508861,33.877972,2.589720,-30.958769,-10.341693,2.215042,-33.019383,-10.285062,0.889309,-48.617062,7.843945,-5.730767,-7.490239,9.670914,6.570281,-10.464970,2.844138,12.439714,-21.639667,0.030356,-1.279115,-40.721695,-2.706703,-0.708576,-29.172246,-2.931120,2.043858,-24.488106,-2.450988,2.516520,-12.967111,-2.235472,5.750406,-54.027097,-8.392033,8.198614,-30.253676,-5.256611,-1.376171,-87.237385,-0.679843,-0.318163,-33.646596,-1.415045,-8.016552,-67.070695,-7.164309,-1.144311,-12.381473,-6.100060,1.258357,-66.364607,-15.196954,5.623315,-34.435060,-10.325009,-4.947668,-84.614320,-1.971462,-1.911884,-31.586683,-4.118168,-4.474114,-67.560266,-1.137043,-3.523087,-14.410010,-0.768612,15.315440,-5.567046,-24.893154,15.315456,-5.567047,-24.893157,7.999639,-69.609725,1.490951,-1.905455,-33.755692,11.961315,-5.360536,-77.563252,-8.235648,2.376860,-24.364030,-7.116813,-3.843802,-64.579725,2.762343,-5.562795,-11.228302,0.669499,4
-1.402983,-0.298566,9.138654,1.574473,-1.765411,9.998582,-1.825155,-0.365153,0.107511,224.476496,-1.676163,82.225940,-79.050995,32.633856,45.597882,20.938796,-72.074236,1.745712,-40.553401,-28.730449,61.840421,-38.099692,-30.230410,62.788341,-1.378554,-16.473651,32.378753,22.691541,-0.601407,33.925664,2.590496,-30.954590,-10.341793,2.219999,-32.992109,-10.285919,0.889454,-48.618142,7.843849,-5.635323,-8.052865,9.679080,6.486518,-10.562986,2.847801,12.660112,-21.591328,-0.035362,-1.283819,-40.821531,-2.704270,-0.743950,-29.864243,-2.920946,2.043981,-24.485141,-2.450941,2.501365,-13.354705,-2.244237,5.711599,-54.053602,-8.351794,8.451166,-29.858916,-5.311943,-1.375099,-87.147168,-0.681806,-0.339598,-34.515286,-1.411875,-8.013324,-67.044575,-7.165417,-1.175303,-12.671025,-6.122570,1.244864,-66.337786,-15.157248,6.006305,-34.157003,-10.494628,-4.944877,-84.533205,-1.976649,-1.938392,-31.955221,-4.114020,-4.475172,-67.613944,-1.136942,-3.524345,-14.503901,-0.769990,15.315450,-5.567041,-24.893160,15.315448,-5.567044,-24.893156,7.997328,-69.429532,1.518441,-1.673660,-33.547263,11.795374,-5.347964,-77.476017,-8.239818,2.351615,-24.566058,-7.134324,-3.840089,-64.656951,2.763992,-5.560893,-11.389756,0.677775,4
-1.404536,-0.298890,9.138625,1.703744,-1.766175,10.047569,-2.147682,-0.447580,-0.040382,178.737033,-1.056534,67.733568,-78.911344,32.328245,45.806059,20.653517,-73.253648,3.087760,-40.495996,-28.767401,61.864375,-37.940017,-30.321599,62.844199,-1.443948,-16.519661,32.410524,22.521160,-0.698508,33.967881,2.591538,-30.948927,-10.341916,2.224729,-32.965978,-10.286714,0.888558,-48.611716,7.844491,-5.531901,-8.661801,9.686849,6.405780,-10.658249,2.851548,12.888740,-21.522528,-0.099511,-1.288034,-40.910756,-2.702075,-0.782668,-30.624946,-2.909281,2.044477,-24.473583,-2.450780,2.484086,-13.795023,-2.254089,5.673494,-54.075888,-8.311182,8.731368,-29.390955,-5.363046,-1.374041,-87.058326,-0.683767,-0.363963,-35.505616,-1.407859,-8.009195,-67.011436,-7.166810,-1.217668,-13.065080,-6.152948,1.231861,-66.306144,-15.116001,6.415335,-33.809843,-10.659645,-4.942221,-84.455661,-1.981621,-1.977907,-32.505512,-4.107518,-4.476150,-67.663273,-1.136837,-3.525595,-14.596531,-0.771353,15.315440,-5.567043,-24.893166,15.315447,-5.567041,-24.893156,7.994447,-69.239011,1.548399,-1.457448,-33.282829,11.635360,-5.335053,-77.386512,-8.244109,2.319863,-24.819590,-7.156163,-3.836430,-64.732491,2.765591,-5.557979,-11.633871,0.690298,4
-1.404182,-0.298914,9.139791,1.840260,-1.810841,10.078849,0.494019,-0.032981,1.627600,190.485603,-62.323500,43.644976,-78.859373,33.435401,44.548891,20.686952,-73.659335,5.101254,-40.469751,-28.784339,61.875345,-38.073623,-30.245457,62.797578,-1.508470,-16.562966,32.429251,22.408319,-0.803011,33.887837,2.591226,-30.950628,-10.341902,2.258247,-32.781279,-10.292309,0.879304,-48.544535,7.851209,-5.456621,-9.104801,9.691794,6.302149,-10.734653,2.860063,13.070301,-21.584446,-0.172932,-1.290179,-40.956260,-2.700979,-0.833927,-31.636344,-2.892969,2.045924,-24.439795,-2.450276,2.452241,-14.601402,-2.271764,5.637271,-54.050523,-8.259906,8.988077,-29.228243,-5.457829,-1.372135,-86.898760,-0.687251,-0.391849,-36.641752,-1.402725,-7.998307,-66.924041,-7.170477,-1.293447,-13.765145,-6.206206,1.231131,-66.223274,-15.071335,6.740936,-33.713989,-10.825458,-4.938584,-84.350577,-1.988334,-2.043511,-33.420689,-4.095823,-4.476717,-67.692095,-1.136793,-3.528465,-14.810745,-0.774505,15.315442,-5.567046,-24.893159,15.315452,-5.567044,-24.893158,7.993311,-68.992792,1.580308,-1.302360,-33.152643,11.528058,-5.316323,-77.256779,-8.250262,2.257516,-25.315016,-7.198445,-3.833040,-64.803062,2.767093,-5.550385,-12.252995,0.722017,4
-1.404076,-0.298975,9.140693,1.964212,-1.834592,10.115737,0.155823,-0.089330,1.322634,181.791771,-34.834746,54.101228,-78.783366,34.248710,43.597405,20.662824,-74.047159,6.677187,-40.447472,-28.799000,61.884853,-38.196000,-30.174706,62.754096,-1.568799,-16.603526,32.445872,22.304522,-0.898752,33.814898,2.590815,-30.952832,-10.341829,2.308410,-32.504919,-10.300467,0.865899,-48.447412,7.860877,-5.382465,-9.540859,9.696093,6.195862,-10.807673,2.869457,13.245324,-21.656214,-0.246551,-1.291839,-40.991248,-2.700100,-0.885012,-32.650099,-2.875700,2.047557,-24.401410,-2.449733,2.417893,-15.464826,-2.290203,5.600839,-54.019189,-8.206869,9.249721,-29.076167,-5.555342,-1.370065,-86.726220,-0.691032,-0.419229,-37.762179,-1.397124,-7.984497,-66.813242,-7.175107,-1.379504,-14.552948,-6.265047,1.234838,-66.120604,-15.025053,7.059825,-33.627064,-10.987588,-4.934831,-84.242213,-1.995237,-2.115814,-34.432887,-4.081702,-4.477193,-67.715980,-1.136744,-3.532898,-15.137658,-0.779277,15.315441,-5.567043,-24.893154,15.315435,-5.567041,-24.893158,7.992327,-68.733670,1.613169,-1.159795,-33.022442,11.429189,-5.296227,-77.117643,-8.256809,2.185722,-25.882157,-7.246203,-3.829727,-64.871780,2.768533,-5.540621,-13.012273,0.760813,4
-1.403677,-0.299108,9.143018,2.040524,-1.884610,10.136166,0.548257,-0.183248,3.198508,105.001883,-68.822455,28.109142,-78.947504,34.744800,43.142730,20.412814,-73.861405,9.117275,-40.412592,-28.821174,61.899195,-38.242815,-30.147943,62.737635,-1.601714,-16.627241,32.464455,22.183893,-0.993920,33.773349,2.597339,-30.917087,-10.342698,2.345552,-32.300427,-10.306373,0.852760,-48.352179,7.870362,-5.379864,-9.556127,9.696247,6.115180,-10.835815,2.878634,13.335526,-21.679725,-0.281951,-1.290611,-40.965317,-2.700734,-0.936052,-33.669634,-2.857447,2.050767,-24.326441,-2.448643,2.382845,-16.338415,-2.308304,5.560789,-54.022541,-8.158712,9.469399,-28.636078,-5.571617,-1.367900,-86.547213,-0.694930,-0.428502,-38.142553,-1.395100,-7.967530,-66.677172,-7.180755,-1.430339,-15.014847,-6.298971,1.221448,-66.086394,-14.982263,7.358339,-33.125765,-11.042093,-4.931694,-84.151785,-2.001028,-2.150972,-34.926320,-4.074348,-4.477149,-67.714572,-1.136749,-3.535793,-15.350019,-0.782363,15.315447,-5.567036,-24.893154,15.315447,-5.567041,-24.893156,7.989459,-68.602236,1.635642,-1.085859,-32.520425,11.338965,-5.281377,-77.014868,-8.261628,2.144830,-26.203211,-7.272901,-3.827919,-64.909166,2.769321,-5.533026,-13.575712,0.789500,4
-1.403429,-0.299569,9.148203,2.221841,-1.932803,10.196307,0.387295,-0.718972,8.089958,282.868619,-75.184996,93.824909,-79.080096,35.415772,42.465426,20.185774,-73.922704,10.487066,-40.343891,-28.865816,61.928070,-38.321910,-30.102174,62.709419,-1.646274,-16.661921,32.498711,21.960368,-1.167968,33.700464,2.616715,-30.810848,-10.345248,2.415570,-31.915332,-10.317093,0.822623,-48.134494,7.891954,-5.386488,-9.517303,9.695887,5.972347,-10.864217,2.896462,13.461830,-21.700488,-0.329184,-1.286513,-40.878504,-2.702873,-1.025709,-35.477150,-2.822855,2.059653,-24.118365,-2.445562,2.319482,-17.900916,-2.339382,5.482880,-54.040003,-8.067866,9.861182,-27.695143,-5.559405,-1.363608,-86.195284,-0.702579,-0.443302,-38.751613,-1.391749,-7.929817,-66.375344,-7.193142,-1.513570,-15.765834,-6.353283,1.188518,-66.048963,-14.901262,7.917190,-31.993361,-11.084942,-4.925913,-83.986562,-2.011535,-2.205687,-35.696128,-4.062272,-4.476704,-67.691412,-1.136790,-3.540956,-15.727978,-0.787838,15.315435,-5.567047,-24.893170,15.315438,-5.567045,-24.893162,7.982361,-68.407221,1.675745,-1.005874,-31.309839,11.189517,-5.255165,-76.833623,-8.270050,2.079972,-26.710456,-7.314646,-3.825484,-64.959547,2.770377,-5.519272,-14.548434,0.838845,4
-1.403429,-0.299569,9.148211,2.222032,-1.932854,10.196370,0.000587,-0.000930,0.010177,0.250118,-0.066542,0.082981,-79.080212,35.416353,42.464835,20.185573,-73.922755,10.488285,-40.343887,-28.865909,61.928131,-38.322003,-30.101952,62.709273,-1.646244,-16.661991,32.498736,21.960040,-1.168227,33.700420,2.616733,-30.810742,-10.345256,2.415612,-31.914940,-10.317114,0.822590,-48.134267,7.891986,-5.386474,-9.517268,9.695890,5.972217,-10.864235,2.896483,13.461957,-21.700507,-0.329229,-1.286510,-40.878432,-2.702870,-1.025809,-35.479024,-2.822813,2.059657,-24.118154,-2.445555,2.319416,-17.902551,-2.339416,5.482803,-54.040036,-8.067780,9.861591,-27.694130,-5.559375,-1.363599,-86.194905,-0.702600,-0.443321,-38.752185,-1.391747,-7.929782,-66.375030,-7.193151,-1.513656,-15.766610,-6.353319,1.188481,-66.048917,-14.901176,7.917759,-31.992111,-11.084953,-4.925910,-83.986396,-2.011557,-2.205739,-35.696895,-4.062269,-4.476710,-67.691376,-1.136786,-3.540952,-15.728363,-0.787849,15.315444,-5.567048,-24.893160,15.315442,-5.567044,-24.893160,7.982352,-68.407052,1.675779,-1.005820,-31.308479,11.189378,-5.255141,-76.833464,-8.270041,2.079908,-26.710965,-7.314689,-3.825479,-64.959577,2.770373,-5.519246,-14.549456,0.838892,4
-1.401452,-0.299544,9.154958,2.232439,-1.990785,10.163893,2.670641,0.033871,9.114724,14.059818,-78.264306,-43.876939,-79.142570,36.219238,41.736807,20.808998,-74.796752,11.384944,-40.299780,-28.894390,61.946530,-38.323013,-30.101095,62.708730,-1.654527,-16.671075,32.518196,21.846575,-1.249777,33.681354,2.631321,-30.730736,-10.347138,2.450190,-31.724908,-10.322222,0.805271,-48.009334,7.904307,-5.434150,-9.237014,9.693159,5.926039,-10.818379,2.905859,13.484341,-21.409513,-0.277332,-1.285242,-40.851438,-2.703519,-1.031379,-35.592224,-2.820564,2.063648,-24.024694,-2.444184,2.301964,-18.329247,-2.347597,5.452087,-54.035515,-8.028923,10.040188,-27.253249,-5.547196,-1.362107,-86.073977,-0.705217,-0.449220,-38.994927,-1.390350,-7.911372,-66.227763,-7.199119,-1.549946,-16.092046,-6.376543,1.175658,-66.015512,-14.860090,8.119702,-31.546010,-11.086842,-4.923576,-83.919652,-2.015799,-2.232099,-36.068656,-4.056180,-4.476175,-67.664751,-1.136847,-3.545140,-16.032425,-0.792219,15.315446,-5.567043,-24.893158,15.315436,-5.567047,-24.893161,7.975870,-68.310755,1.702680,-0.940585,-30.774223,11.110582,-5.248531,-76.787736,-8.272161,2.020115,-27.175794,-7.352443,-3.824793,-64.974063,2.770691,-5.510042,-15.170077,0.870269,4
-1.399657,-0.299584,9.161999,2.278010,-2.030803,10.158092,2.429861,-0.053232,9.533043,61.695065,-54.176718,-7.853020,-79.186434,36.987441,41.024752,21.458912,-75.848880,12.501434,-40.254352,-28.923293,61.965162,-38.319151,-30.103568,62.710269,-1.659196,-16.678199,32.537931,21.736542,-1.328234,33.665206,2.647978,-30.639446,-10.349264,2.482786,-31.545924,-10.326927,0.787444,-47.881098,7.916939,-5.511416,-8.782356,9.688238,5.885291,-10.768876,2.914662,13.498307,-20.950865,-0.188289,-1.283606,-40.816809,-2.704360,-1.038340,-35.733437,-2.817712,2.067732,-23.928868,-2.442762,2.285319,-18.735130,-2.355266,5.423054,-54.030673,-7.992046,10.209429,-26.821430,-5.530274,-1.360725,-85.961776,-0.707651,-0.454834,-39.226512,-1.389004,-7.893164,-66.082317,-7.204965,-1.583703,-16.393708,-6.397864,1.162624,-65.984138,-14.819741,8.308893,-31.114207,-11.082884,-4.921371,-83.857124,-2.019766,-2.256637,-36.415250,-4.050343,-4.475559,-67.633234,-1.136896,-3.549366,-16.337265,-0.796581,15.315443,-5.567038,-24.893157,15.315445,-5.567043,-24.893158,7.968647,-68.222858,1.730289,-0.874535,-30.255706,11.035428,-5.243092,-76.750296,-8.273870,1.960769,-27.634813,-7.389246,-3.824299,-64.984223,2.770892,-5.500951,-15.761194,0.900051,4
-1.396036,-0.297462,9.169071,2.295298,-2.082326,10.114020,4.953820,2.903422,9.675220,23.652667,-70.494178,-60.298866,-79.344627,37.395156,40.766155,22.201233,-76.903298,12.747179,-40.177234,-28.972426,61.996814,-38.120403,-30.218120,62.780777,-1.639553,-16.672279,32.567886,21.721936,-1.306881,33.752021,2.660991,-30.568036,-10.350922,2.510513,-31.393591,-10.330861,0.779200,-47.821757,7.922768,-5.602272,-8.247578,9.681687,5.884357,-10.715969,2.918208,13.459337,-20.649347,-0.114305,-1.282930,-40.802457,-2.704736,-1.039827,-35.763657,-2.817109,2.070673,-23.860184,-2.441730,2.277295,-18.930116,-2.358899,5.395952,-54.014977,-7.954726,10.330373,-26.527347,-5.519856,-1.360020,-85.904285,-0.708896,-0.459922,-39.435944,-1.387767,-7.880466,-65.980951,-7.209012,-1.611435,-16.640944,-6.415199,1.152104,-65.959973,-14.787807,8.441040,-30.874066,-11.093131,-4.919878,-83.814214,-2.022495,-2.279941,-36.744843,-4.044661,-4.474730,-67.591719,-1.136974,-3.552650,-16.573521,-0.799950,15.315443,-5.567047,-24.893161,15.315448,-5.567037,-24.893155,7.963962,-68.201250,1.744092,-0.838744,-30.089810,11.004033,-5.241106,-76.736504,-8.274520,1.912101,-28.009660,-7.418953,-3.824552,-64.979078,2.770787,-5.494894,-16.145054,0.919332,4
