R_WristRoot_Relative_Loc_X,R_WristRoot_Relative_Loc_Y,R_WristRoot_Relative_Loc_Z,L_WristRoot_Relative_Loc_X,L_WristRoot_Relative_Loc_Y,L_WristRoot_Relative_Loc_Z,R_WristRoot_Vel_X,R_WristRoot_Vel_Y,R_WristRoot_Vel_Z,L_WristRoot_Vel_X,L_WristRoot_Vel_Y,L_WristRoot_Vel_Z,R_WristRoot_Rot_Ptich,R_WristRoot_Rot_Yaw,R_WristRoot_Rot_Roll,L_WristRoot_Rot_Ptich,L_WristRoot_Rot_Yaw,L_WristRoot_Rot_Roll,R_Thumb0_Relative_Rot_Pitch,R_Thumb0_Relative_Rot_Yaw,R_Thumb0_Relative_Rot_Roll,L_Thumb0_Relative_Rot_Pitch,L_Thumb0_Relative_Rot_Yaw,L_Thumb0_Relative_Rot_Roll,R_Thumb1_Relative_Rot_Pitch,R_Thumb1_Relative_Rot_Yaw,R_Thumb1_Relative_Rot_Roll,L_Thumb1_Relative_Rot_Pitch,L_Thumb1_Relative_Rot_Yaw,L_Thumb1_Relative_Rot_Roll,R_Thumb2_Relative_Rot_Pitch,R_Thumb2_Relative_Rot_Yaw,R_Thumb2_Relative_Rot_Roll,L_Thumb2_Relative_Rot_Pitch,L_Thumb2_Relative_Rot_Yaw,L_Thumb2_Relative_Rot_Roll,R_Thumb3_Relative_Rot_Pitch,R_Thumb3_Relative_Rot_Yaw,R_Thumb3_Relative_Rot_Roll,L_Thumb3_Relative_Rot_Pitch,L_Thumb3_Relative_Rot_Yaw,L_Thumb3_Relative_Rot_Roll,R_Index1_Relative_Rot_Pitch,R_Index1_Relative_Rot_Yaw,R_Index1_Relative_Rot_Roll,L_Index1_Relative_Rot_Pitch,L_Index1_Relative_Rot_Yaw,L_Index1_Relative_Rot_Roll,R_Index2_Relative_Rot_Pitch,R_Index2_Relative_Rot_Yaw,R_Index2_Relative_Rot_Roll,L_Index2_Relative_Rot_Pitch,L_Index2_Relative_Rot_Yaw,L_Index2_Relative_Rot_Roll,R_Index3_Relative_Rot_Pitch,R_Index3_Relative_Rot_Yaw,R_Index3_Relative_Rot_Roll,L_Index3_Relative_Rot_Pitch,L_Index3_Relative_Rot_Yaw,L_Thumb3_Relative_Rot_Roll,R_Middle1_Relative_Rot_Pitch,R_Middle1_Relative_Rot_Yaw,R_Middle1_Relative_Rot_Roll,L_Middle1_Relative_Rot_Pitch,L_Middle1_Relative_Rot_Yaw,L_Middle1_Relative_Rot_Roll,R_Middle2_Relative_Rot_Pitch,R_Middle2_Relative_Rot_Yaw,R_Middle2_Relative_Rot_Roll,L_Middle2_Relative_Rot_Pitch,L_Middle2_Relative_Rot_Yaw,L_Middle2_Relative_Rot_Roll,R_Middle3_Relative_Rot_Pitch,R_Middle3_Relative_Rot_Yaw,R_Middle3_Relative_Rot_Roll,L_Middle3_Relative_Rot_Pitch,L_Middle3_Relative_Rot_Yaw,L_Middle3_Relative_Rot_Roll,R_Ring1_Relative_Rot_Pitch,R_Ring1_Relative_Rot_Yaw,R_Ring1_Relative_Rot_Roll,L_Ring1_Relative_Rot_Pitch,L_Ring1_Relative_Rot_Yaw,L_Ring1_Relative_Rot_Roll,R_Ring2_Relative_Rot_Pitch,R_Ring2_Relative_Rot_Yaw,R_Ring2_Relative_Rot_Roll,L_Ring2_Relative_Rot_Pitch,L_Ring2_Relative_Rot_Yaw,L_Ring2_Relative_Rot_Roll,R_Ring3_Relative_Rot_Pitch,R_Ring3_Relative_Rot_Yaw,R_Ring3_Relative_Rot_Roll,L_Ring3_Relative_Rot_Pitch,L_Ring3_Relative_Rot_Yaw,L_Ring3_Relative_Rot_Roll,R_Pinky0_Relative_Rot_Pitch,R_Pinky0_Relative_Rot_Yaw,R_Pinky0_Relative_Rot_Roll,L_Pinky0_Relative_Rot_Pitch,L_Pinky0_Relative_Rot_Yaw,L_Pinky0_Relative_Rot_Roll,R_Pinky1_Relative_Rot_Pitch,R_Pinky1_Relative_Rot_Yaw,R_Pinky1_Relative_Rot_Roll,L_Pinky1_Relative_Rot_Pitch,L_Pinky1_Relative_Rot_Yaw,L_Pinky1_Relative_Rot_Roll,R_Pinky2_Relative_Rot_Pitch,R_Pinky2_Relative_Rot_Yaw,R_Pinky2_Relative_Rot_Roll,L_Pinky2_Relative_Rot_Pitch,L_Pinky2_Relative_Rot_Yaw,L_Pinky2_Relative_Rot_Roll,R_Pinky3_Relative_Rot_Pitch,R_Pinky3_Relative_Rot_Yaw,R_Pinky3_Relative_Rot_Roll,L_Pinky3_Relative_Rot_Pitch,L_Pinky3_Relative_Rot_Yaw,L_Pinky3_Relative_Rot_Roll,Label
-2.361970,0.716312,8.518795,-1.249114,-0.693446,8.007633,-114.480640,73.567206,-134.831624,-214.016228,-14.432359,-152.043573,-41.729159,128.865820,-48.407130,3.232342,-49.917564,-3.373661,-38.275368,-30.128814,62.725830,-31.011328,-33.685207,64.726312,9.691822,-9.479104,32.709136,7.073811,-11.213153,35.707349,3.085038,-28.248976,-10.395570,2.223068,-32.975128,-10.286416,-1.667134,-31.656942,9.175060,0.323137,-44.607582,8.225616,8.628867,-56.443654,-3.424515,8.144950,-27.970942,0.836615,-2.892063,-94.525291,-0.473558,-2.500658,-72.691250,-1.557865,0.235096,-65.394201,-2.396724,1.037600,-47.092791,-2.582308,3.219019,-72.568259,-10.840108,4.683261,-66.308173,-11.021778,-1.359057,-85.827007,-0.710555,-1.516864,-103.621523,-0.297726,-7.989055,-66.849826,-7.173584,-8.469996,-70.758769,-6.993854,-2.410030,-78.903783,-13.924172,-1.693336,-76.438606,-14.375231,-4.922058,-83.876629,-2.018531,-5.153048,-91.357645,-1.527115,-4.506591,-69.204645,-1.133469,-4.556381,-71.736332,-1.126136,15.315452,-5.567047,-24.893164,15.315444,-5.567043,-24.893153,7.276574,-75.956908,3.405314,7.773727,-78.294199,1.342803,-5.943505,-81.663991,-8.017572,-5.953011,-81.731882,-8.013615,-3.495453,-71.639650,2.891501,-3.381216,-73.892860,2.923569,5
-2.488505,0.774129,8.457443,-1.393040,-0.669981,7.920614,-173.310535,79.190076,-84.032542,-197.128858,32.139490,-119.186722,-40.827380,128.918059,-47.251893,2.507252,-48.524088,-3.978145,-38.305872,-30.111484,62.715165,-31.121165,-33.639870,64.703705,9.605963,-9.535972,32.695827,7.135279,-11.167858,35.661688,3.075150,-28.302959,-10.394728,2.465985,-31.638144,-10.324518,-1.608040,-32.023365,9.154461,0.285582,-44.348262,8.248937,8.629780,-56.853700,-3.507561,7.997181,-29.319118,0.769036,-2.896777,-95.113616,-0.442669,-2.628988,-77.805199,-1.318540,0.214788,-65.880354,-2.388344,0.863485,-50.965542,-2.564591,3.171293,-72.842931,-10.866877,4.640120,-66.470212,-11.011197,-1.360832,-85.969104,-0.707494,-1.515504,-103.362039,-0.304058,-7.997060,-66.914081,-7.170906,-8.470599,-70.763725,-6.993605,-2.424920,-78.968832,-13.925642,-1.685048,-76.417213,-14.385208,-4.921528,-83.861438,-2.019492,-5.153530,-91.376308,-1.525845,-4.508459,-69.298649,-1.133232,-4.556785,-71.757296,-1.126063,15.315441,-5.567040,-24.893162,15.315453,-5.567043,-24.893157,7.321491,-76.271606,3.248726,7.788082,-78.384945,1.270446,-5.930151,-81.568609,-8.023128,-6.038603,-82.344643,-7.977363,-3.498337,-71.582383,2.890624,-3.387278,-73.774051,2.921993,5
-2.611153,0.825958,8.413692,-1.514934,-0.639290,7.851882,-172.030194,72.697002,-61.366903,-170.974277,43.047313,-96.406952,-39.532766,129.010945,-45.629645,2.060770,-47.653610,-4.389720,-38.322953,-30.101642,62.709096,-31.226207,-33.596133,64.681796,9.521629,-9.591225,32.688199,7.210757,-11.112679,35.617857,3.063592,-28.365982,-10.393740,2.702121,-30.342629,-10.356009,-1.544532,-32.418055,9.131846,0.248902,-44.095601,8.271506,8.635923,-57.257413,-3.597839,7.818705,-30.657400,0.726092,-2.900935,-95.670742,-0.413379,-2.730151,-82.633914,-1.082903,0.195267,-66.349249,-2.380106,0.700271,-54.628129,-2.537069,3.127613,-73.109288,-10.900212,4.591969,-66.646339,-10.996766,-1.363299,-86.170907,-0.703107,-1.513495,-102.990955,-0.313076,-8.006588,-66.990561,-7.167698,-8.471121,-70.767947,-6.993387,-2.436866,-79.034858,-13.939666,-1.679625,-76.410475,-14.397550,-4.921044,-83.847775,-2.020367,-5.153873,-91.389025,-1.524987,-4.510409,-69.397946,-1.132978,-4.556986,-71.767467,-1.126022,15.315449,-5.567043,-24.893150,15.315437,-5.567042,-24.893160,7.377933,-76.569937,3.040253,7.805994,-78.463205,1.181948,-5.914885,-81.459854,-8.029421,-6.132338,-83.019055,-7.936395,-3.500886,-71.531978,2.889855,-3.394951,-73.623095,2.919958,5
-2.728966,0.925475,8.312198,-1.605634,-0.606906,7.814417,-165.311748,139.640054,-142.412779,-127.266607,45.440972,-52.569065,-37.227992,128.888682,-44.333271,2.156531,-46.684532,-4.540455,-38.649648,-29.910237,62.590510,-31.339585,-33.548980,64.658111,9.399626,-9.677989,32.551093,7.241992,-11.089410,35.571250,3.023779,-28.583421,-10.390207,2.743889,-30.113901,-10.361022,-1.453036,-32.988565,9.098394,0.262754,-44.190953,8.262997,8.690727,-57.244335,-3.670382,7.644455,-32.839559,0.609491,-2.902963,-95.958176,-0.398237,-2.797349,-86.546795,-0.886277,0.181844,-66.672389,-2.374333,0.561991,-57.768234,-2.505202,3.127297,-73.227478,-10.967535,4.511913,-66.893329,-10.950776,-1.366010,-86.392742,-0.698281,-1.509521,-102.281510,-0.330337,-8.027192,-67.156167,-7.160699,-8.471552,-70.771541,-6.993215,-2.442008,-79.147768,-14.024990,-1.687960,-76.448608,-14.400784,-4.922178,-83.879617,-2.018344,-5.153666,-91.381365,-1.525494,-4.514837,-69.622839,-1.132418,-4.556658,-71.750567,-1.126079,15.315449,-5.567048,-24.893164,15.315443,-5.567045,-24.893159,7.454880,-76.899083,2.741789,7.821578,-78.584282,1.098992,-5.897763,-81.337879,-8.036433,-6.212055,-83.595547,-7.900506,-3.501874,-71.512388,2.889554,-3.407927,-73.368314,2.916516,5
-2.866462,1.007186,8.239536,-1.717241,-0.568343,7.761286,-190.410894,113.157520,-100.626284,-154.558958,53.403209,-73.578435,-35.569478,128.834482,-43.407459,2.283908,-44.689644,-4.937492,-39.011704,-29.694431,62.455717,-31.450553,-33.502358,64.634572,9.238813,-9.789875,32.399234,7.276416,-11.064043,35.525656,2.974251,-28.853948,-10.385594,2.792725,-29.846542,-10.366663,-1.339251,-33.700982,9.055342,0.277307,-44.291242,8.254040,8.758551,-57.231935,-3.760836,7.458107,-34.923337,0.523792,-2.904791,-96.225874,-0.384143,-2.853147,-90.642227,-0.676073,0.169387,-66.973269,-2.368888,0.423312,-60.962716,-2.465065,3.135389,-73.333801,-11.051900,4.418330,-67.157478,-10.883739,-1.369058,-86.643959,-0.692818,-1.504663,-101.464065,-0.350127,-8.051561,-67.352088,-7.152346,-8.471923,-70.774606,-6.993050,-2.448033,-79.269699,-14.116816,-1.697882,-76.493496,-14.404339,-4.923479,-83.916918,-2.015980,-5.153316,-91.367945,-1.526406,-4.519896,-69.879055,-1.131727,-4.556192,-71.726945,-1.126171,15.315437,-5.567040,-24.893150,15.315439,-5.567044,-24.893161,7.540722,-77.221617,2.392625,7.838619,-78.705373,1.007694,-5.879689,-81.209196,-8.043822,-6.290205,-84.163257,-7.864389,-3.502546,-71.499009,2.889353,-3.423050,-73.070861,2.912388,5
-2.984436,1.109451,8.200422,-1.778246,-0.540202,7.707136,-163.987460,142.149834,-54.368916,-84.799087,39.117168,-75.269904,-34.971245,129.079713,-43.894300,3.843286,-42.303721,-4.413543,-39.800651,-29.210664,62.149562,-31.750424,-33.375658,64.570181,8.833582,-10.064037,32.068716,7.253363,-11.078990,35.404017,2.972995,-28.860765,-10.385461,2.794355,-29.837647,-10.366837,-1.297872,-33.960877,9.039290,0.287314,-44.360152,8.247883,8.914142,-56.960203,-3.915176,7.357393,-36.276713,0.462979,-2.903208,-95.994429,-0.396324,-2.881080,-93.279398,-0.538822,0.166379,-67.045868,-2.367554,0.344719,-62.798042,-2.438530,3.228339,-73.057186,-11.144232,4.327357,-67.440547,-10.828626,-1.368917,-86.631732,-0.693081,-1.501408,-100.940746,-0.362759,-8.092268,-67.680107,-7.138183,-8.472241,-70.777232,-6.992920,-2.378545,-79.088934,-14.221345,-1.711418,-76.565277,-14.417684,-4.920124,-83.821411,-2.022042,-5.153652,-91.380735,-1.525544,-4.526592,-70.219725,-1.130791,-4.555394,-71.686513,-1.126302,15.315447,-5.567040,-24.893158,15.315444,-5.567043,-24.893157,7.552449,-76.911466,2.348283,7.851378,-78.934193,0.923365,-5.833215,-80.878999,-8.062541,-6.349414,-84.595328,-7.836377,-3.497223,-71.604853,2.890979,-3.440221,-72.732232,2.907614,5
-3.119062,1.195433,8.155978,-1.869563,-0.504949,7.646936,-197.313319,126.019961,-65.139642,-133.838749,51.667873,-88.232264,-34.147112,129.349649,-44.379804,4.890432,-40.449150,-4.106939,-40.656351,-28.663173,61.796707,-32.093354,-33.228230,64.494382,8.332910,-10.392403,31.712048,7.222156,-11.099505,35.265083,2.976468,-28.841877,-10.385796,2.799417,-29.809986,-10.367415,-1.265200,-34.166440,9.026464,0.296786,-44.425579,8.242015,9.098980,-56.699034,-4.107499,7.270729,-37.613004,0.399253,-2.901748,-95.786908,-0.407262,-2.905002,-96.257771,-0.382455,0.164321,-67.095700,-2.366640,0.256719,-64.878558,-2.405425,3.338109,-72.742851,-11.256158,4.233568,-67.727805,-10.767567,-1.368440,-86.593220,-0.693924,-1.498295,-100.455912,-0.374444,-8.138294,-68.051715,-7.121844,-8.472517,-70.779508,-6.992816,-2.261172,-78.740786,-14.350981,-1.732009,-76.668443,-14.433325,-4.915156,-83.680517,-2.030985,-5.154068,-91.396021,-1.524513,-4.533786,-70.585320,-1.129743,-4.554447,-71.638113,-1.126462,15.315431,-5.567043,-24.893153,15.315437,-5.567041,-24.893156,7.561361,-76.666572,2.316814,7.863194,-79.185553,0.838573,-5.778612,-80.492041,-8.084160,-6.404961,-85.002198,-7.809584,-3.490133,-71.745302,2.893091,-3.458226,-72.376928,2.902492,5
-3.189623,1.223871,8.183162,-1.886607,-0.488961,7.636583,-92.894179,37.438004,35.788379,-22.438163,21.048958,-13.629371,-34.646992,130.296114,-45.749858,5.180732,-39.479332,-2.996174,-41.516008,-28.088092,61.419260,-32.314585,-33.132048,64.444469,7.896559,-10.672688,31.354164,7.206399,-11.109512,35.175277,2.997420,-28.727346,-10.387780,2.803402,-29.788145,-10.367850,-1.286999,-34.029258,9.035045,0.328883,-44.647410,8.222023,9.321537,-56.057463,-4.258538,7.215114,-38.535762,0.354744,-2.899556,-95.483151,-0.423235,-2.906989,-96.562946,-0.366368,0.169903,-66.960672,-2.369115,0.246695,-65.117317,-2.401417,3.547995,-71.864337,-11.299371,4.125011,-68.047693,-10.688220,-1.365659,-86.362957,-0.698932,-1.495915,-100.095613,-0.383111,-8.166546,-68.280335,-7.111659,-8.472750,-70.781481,-6.992710,-1.975078,-77.726169,-14.491495,-1.763713,-76.819389,-14.451240,-4.902943,-83.336650,-2.052769,-5.154690,-91.419876,-1.522894,-4.540219,-70.913032,-1.128775,-4.553249,-71.576711,-1.126660,15.315449,-5.567047,-24.893165,15.315445,-5.567044,-24.893161,7.541449,-75.841900,2.411151,7.867843,-79.307024,0.801818,-5.705737,-79.977411,-8.112314,-6.441406,-85.269901,-7.791747,-3.472508,-72.094425,2.898338,-3.475345,-72.038209,2.897504,5
-3.292905,1.271044,8.177605,-1.941506,-0.463551,7.606179,-144.391791,65.948819,-7.768770,-76.749413,35.523498,-42.506162,-34.983363,131.198662,-46.992844,5.526944,-37.947133,-1.537679,-42.354276,-27.501634,61.027629,-32.516679,-33.043369,64.398123,7.465487,-10.942363,31.005693,7.191567,-11.118956,35.093233,3.026345,-28.569351,-10.390443,2.808303,-29.761314,-10.368400,-1.312322,-33.870043,9.044918,0.377658,-44.985565,8.191332,9.573552,-55.190565,-4.384903,7.171489,-39.462235,0.302932,-2.895020,-94.889719,-0.454427,-2.911766,-97.357563,-0.324431,0.175572,-66.823757,-2.371595,0.225378,-65.626333,-2.392738,3.818156,-70.683642,-11.315199,4.013352,-68.371283,-10.600784,-1.360057,-85.907293,-0.708818,-1.493710,-99.770963,-0.390900,-8.191805,-68.484916,-7.102429,-8.472959,-70.783187,-6.992621,-1.605603,-76.406620,-14.635899,-1.802896,-77.002468,-14.470932,-4.886676,-82.884241,-2.081326,-5.155433,-91.447828,-1.521005,-4.546513,-71.233146,-1.127767,-4.551813,-71.503336,-1.126900,15.315432,-5.567040,-24.893161,15.315437,-5.567041,-24.893157,7.496334,-74.553402,2.602264,7.870512,-79.406442,0.776982,-5.626991,-79.423219,-8.141924,-6.474157,-85.510958,-7.775535,-3.448313,-72.572567,2.905309,-3.492155,-71.705441,2.892508,5
-3.412561,1.327427,8.157002,-2.018745,-0.432113,7.563887,-165.468679,77.972173,-28.491394,-106.812642,43.475680,-58.484591,-35.181109,132.124052,-48.202572,5.690936,-36.966429,-0.759100,-43.170942,-26.903037,60.621326,-32.704384,-32.960100,64.354306,7.042031,-11.200540,30.666636,7.177188,-11.128166,35.017086,3.071343,-28.323690,-10.394406,2.813861,-29.730934,-10.369018,-1.335433,-33.724921,9.053869,0.440246,-45.421559,8.151323,9.844559,-54.207144,-4.493717,7.136273,-40.407339,0.244330,-2.888267,-94.074751,-0.497192,-2.917053,-98.375291,-0.270641,0.180989,-66.693319,-2.373960,0.198635,-66.268117,-2.381538,4.115557,-69.365104,-11.310470,3.899615,-68.697582,-10.506598,-1.351813,-85.247349,-0.723057,-1.491635,-99.468155,-0.398160,-8.214795,-68.671501,-7.093949,-8.473136,-70.784687,-6.992550,-1.196400,-74.954906,-14.772378,-1.848069,-77.211424,-14.492386,-4.867153,-82.349472,-2.114895,-5.156276,-91.479609,-1.518856,-4.552664,-71.547012,-1.126761,-4.550156,-71.419354,-1.127181,15.315442,-5.567046,-24.893152,15.315437,-5.567040,-24.893157,7.432630,-73.022506,2.846073,7.871652,-79.489681,0.761475,-5.544932,-78.848000,-8.171832,-6.504730,-85.736599,-7.760234,-3.419271,-73.145108,2.913424,-3.508660,-71.377705,2.887481,5
-3.415147,1.301203,8.149132,-2.017647,-0.424753,7.563583,-3.682752,-37.347439,-11.208264,1.564013,10.481592,-0.432915,-33.861857,133.245587,-49.908000,5.959943,-35.895359,0.856526,-43.489044,-26.662799,60.456506,-33.041234,-32.809437,64.274403,6.872896,-11.301546,30.534522,7.134629,-11.156266,34.880448,3.086642,-28.240196,-10.395726,2.869248,-29.427955,-10.375018,-1.381501,-33.436036,9.071526,0.491502,-45.780132,8.118071,10.070449,-53.242899,-4.538538,7.076197,-41.031805,0.234835,-2.880868,-93.257577,-0.539957,-2.918258,-98.637422,-0.256760,0.189662,-66.483734,-2.377707,0.199562,-66.245566,-2.381937,4.386622,-68.036465,-11.234427,3.819869,-68.872937,-10.413461,-1.347646,-84.918852,-0.730117,-1.489342,-99.139947,-0.406021,-8.219201,-68.707332,-7.092307,-8.473304,-70.786001,-6.992482,-0.772953,-73.350374,-14.813653,-1.903006,-77.436280,-14.493970,-4.855468,-82.033689,-2.134648,-5.156846,-91.501355,-1.517385,-4.556099,-71.722045,-1.126170,-4.548371,-71.327724,-1.127471,15.315444,-5.567036,-24.893154,15.315437,-5.567040,-24.893157,7.350642,-71.102739,3.132917,7.869817,-79.699327,0.745966,-5.441182,-78.123894,-8.208305,-6.508947,-85.767725,-7.758108,-3.399082,-73.542268,2.918872,-3.529561,-70.962165,2.880979,5
-3.463763,1.307543,8.131739,-2.047753,-0.408443,7.546623,-67.114072,8.752176,-24.010835,-41.560442,22.515146,-23.411818,-32.852826,134.039065,-51.097560,6.243569,-34.286287,2.915080,-43.802744,-26.421416,60.289919,-33.392212,-32.649347,64.188499,6.727228,-11.387937,30.403702,7.085672,-11.188685,34.738323,3.100623,-28.163832,-10.396896,2.934605,-29.070615,-10.381723,-1.447997,-33.019966,9.096536,0.543788,-46.147479,8.083688,10.291040,-52.297215,-4.571114,7.016888,-41.689113,0.223501,-2.872661,-92.420327,-0.583660,-2.920120,-99.074550,-0.233615,0.201299,-66.203768,-2.382666,0.195805,-66.335904,-2.380337,4.643253,-66.742359,-11.142657,3.743642,-69.033483,-10.319434,-1.343536,-84.597690,-0.736999,-1.487023,-98.817856,-0.413713,-8.221151,-68.723141,-7.091576,-8.473448,-70.787132,-6.992419,-0.365018,-71.787743,-14.828844,-1.961529,-77.671956,-14.492228,-4.844094,-81.728313,-2.153686,-5.157408,-91.522912,-1.515921,-4.559186,-71.879799,-1.125657,-4.546447,-71.229682,-1.127774,15.315439,-5.567049,-24.893163,15.315436,-5.567041,-24.893157,7.262842,-69.224866,3.411378,7.867178,-79.923961,0.732982,-5.335720,-77.391202,-8.243883,-6.511437,-85.786056,-7.756866,-3.379251,-73.931245,2.924076,-3.550679,-70.540975,2.874234,5
-3.507652,1.318306,8.117355,-2.077331,-0.394123,7.530159,-60.169640,14.756406,-19.719606,-40.550544,19.631660,-22.571480,-31.962685,134.698983,-52.076032,6.362421,-33.320531,4.006305,-44.115505,-26.176695,60.120054,-33.749535,-32.483978,64.098803,6.596951,-11.464426,30.272668,7.031777,-11.224246,34.593538,3.113464,-28.093715,-10.397962,3.007500,-28.672364,-10.388703,-1.529412,-32.512138,9.126395,0.595968,-46.515729,8.048880,10.506433,-51.382882,-4.595752,6.958149,-42.370698,0.211333,-2.863980,-91.595473,-0.626598,-2.922147,-99.602414,-0.205658,0.215143,-65.871772,-2.388502,0.189672,-66.483884,-2.377702,4.883851,-65.495721,-11.040320,3.670081,-69.184301,-10.225164,-1.339475,-84.284508,-0.743679,-1.484704,-98.499531,-0.421297,-8.221483,-68.725741,-7.091446,-8.473563,-70.788130,-6.992373,0.023129,-70.284364,-14.823436,-2.022157,-77.913276,-14.487779,-4.832921,-81.431488,-2.172118,-5.157974,-91.544255,-1.514477,-4.562055,-72.025912,-1.125163,-4.544428,-71.126981,-1.128101,15.315442,-5.567051,-24.893165,15.315452,-5.567044,-24.893157,7.173008,-67.437345,3.672800,7.862975,-80.159394,0.727382,-5.230551,-76.663674,-8.277859,-6.512822,-85.796368,-7.756159,-3.359882,-74.310838,2.929028,-3.571818,-70.118708,2.867331,5
-2.461633,0.410076,7.945352,-1.330126,-1.058016,7.775908,0.237986,0.301494,-0.230901,1.060518,-1.594841,0.544326,-60.570071,178.638016,-104.749791,18.629414,-34.757396,3.596713,-45.983609,-24.618207,59.016819,-37.736386,-30.437023,62.914605,-1.759692,-16.240761,30.088033,7.994898,-10.577934,32.938077,2.513528,-31.377021,-10.331307,3.683859,-24.985360,-10.429276,-1.318128,-33.833518,9.047194,0.196058,-43.732871,8.303602,9.196540,-63.689674,-6.091362,6.791320,-62.595815,-1.717001,-2.925729,-106.170431,0.142998,-2.925922,-106.095431,0.139018,-0.108113,-73.881486,-2.226234,0.188314,-66.516463,-2.377114,4.168007,-70.282466,-11.921143,3.151955,-73.720319,-11.329986,-1.447210,-93.973169,-0.527726,-1.469939,-96.592486,-0.466499,-8.474445,-70.795434,-6.992007,-7.986894,-66.832451,-7.174307,-1.539443,-76.214070,-14.693973,-2.725515,-81.097664,-14.856623,-5.192763,-92.906958,-1.421808,-5.183143,-92.521160,-1.448138,-4.622196,-75.113973,-1.112926,-4.461967,-66.947152,-1.138144,15.315450,-5.567043,-24.893155,15.315441,-5.567044,-24.893157,7.652404,-74.523887,2.067474,7.786347,-81.822024,1.009161,-6.426162,-85.157729,-7.799243,-6.583707,-86.321430,-7.720027,-3.493898,-71.670602,2.891972,-3.828765,-64.891747,2.768959,5
-2.461605,0.410002,7.945526,-1.328824,-1.058445,7.776334,0.043452,-0.110534,0.261608,1.957804,-0.644613,0.639685,-60.454813,178.963684,-105.065687,18.617651,-34.780468,3.585719,-45.990290,-24.612300,59.012567,-37.721541,-30.445396,62.919697,-1.719223,-16.216794,30.080346,8.001292,-10.573698,32.944181,2.500824,-31.446781,-10.329511,3.682039,-24.995263,-10.429236,-1.308178,-33.896085,9.043315,0.191102,-43.698780,8.306607,9.177205,-63.669680,-6.051565,6.805112,-62.549693,-1.733955,-2.925335,-106.325561,0.151225,-2.926036,-106.048235,0.136511,-0.108108,-73.881489,-2.226242,0.188337,-66.516003,-2.377122,4.145320,-70.320563,-11.889475,3.153217,-73.732892,-11.341256,-1.448257,-94.086439,-0.525118,-1.469375,-96.524717,-0.468099,-8.474451,-70.795446,-6.992004,-7.985795,-66.823721,-7.174679,-1.560206,-76.254771,-14.659981,-2.728454,-81.115221,-14.863566,-5.194391,-92.972277,-1.417337,-5.180422,-92.413887,-1.455433,-4.622367,-75.122800,-1.112905,-4.461907,-66.943723,-1.138146,15.315438,-5.567044,-24.893163,15.315460,-5.567045,-24.893157,7.642036,-74.597929,2.099008,7.787347,-81.896425,0.997442,-6.433922,-85.214860,-7.795425,-6.564179,-86.176625,-7.730050,-3.494161,-71.665240,2.891895,-3.828708,-64.892953,2.768992,5
-2.461881,0.409994,7.945884,-1.327892,-1.059084,7.775860,-0.385333,-0.011205,0.498008,1.297310,-0.891018,-0.659860,-60.342154,179.378333,-105.439199,18.604986,-34.764687,3.605786,-46.006223,-24.598371,59.002550,-37.724002,-30.444082,62.918902,-1.688505,-16.197800,30.069755,7.990141,-10.581053,32.943287,2.488812,-31.512707,-10.327797,3.680746,-25.002356,-10.429189,-1.299500,-33.950602,9.039928,0.186876,-43.669919,8.309156,9.155523,-63.634843,-6.003137,6.816338,-62.511652,-1.747623,-2.924813,-106.520243,0.161557,-2.926142,-106.006034,0.134275,-0.108129,-73.881466,-2.226244,0.188106,-66.521410,-2.377037,4.122225,-70.350527,-11.852156,3.154497,-73.747084,-11.353567,-1.449524,-94.225672,-0.521883,-1.468898,-96.464717,-0.469507,-8.474442,-70.795444,-6.992008,-7.986139,-66.826400,-7.174558,-1.576724,-76.270500,-14.619391,-2.731775,-81.135077,-14.871567,-5.196353,-93.052531,-1.411871,-5.177884,-92.313862,-1.462248,-4.622392,-75.124613,-1.112881,-4.461996,-66.947714,-1.138130,15.315435,-5.567037,-24.893161,15.315445,-5.567044,-24.893160,7.630954,-74.678468,2.133021,7.788402,-81.984180,0.984223,-6.446159,-85.304862,-7.789399,-6.546837,-86.048029,-7.738921,-3.494178,-71.665092,2.891883,-3.828602,-64.895214,2.769031,5
